,Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role,Longitude,Latitude,sal
129,658877d5b66021957929e852f8625f14,2019-08-04 13:13:44 +0000, BE Chemical - Fresher, Not Disclosed by Recruiter ,0 - 2 yrs, Help Desk| Customer Service| customer relationship| access controls| Asset Management| Vendor Management,Other,"Ahmedabad,Bharuch","Production , Manufacturing , Maintenance","Recruitment, Staffing",Fresher,72.9384385,21.7379333,2117
130,867c4aeec123db3880ab486896e254db,2019-08-04 09:56:07 +0000, Senior .Net Developer For Leading IT Company in Gurgaon, Not Disclosed by Recruiter ,2 - 7 yrs, asp dot net| .net developer| Dot Net Developer| asp.net| asp . net,Programming & Design,"Delhi NCR,Gurgaon,Delhi","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,,,4640
131,25cf4a33caa490debdf4e88c141edf5f,2019-08-04 06:27:41 +0000, Hiring a Valuation Associate (female Only), Not Disclosed by Recruiter ,0 - 4 yrs, Secondary Research| Valuation| Finance| Real Estate| Primary| Report Preparation| Business Development| Due Diligence| Financial Modelling,Other,Gurgaon,Analytics & Business Intelligence,"Real Estate, Property",Other,77.00270014657752,28.42826235,6276
132,020e60652b82c8079a0fdb0a81fe0d2d,2019-07-06 09:33:30 +0000, Merchandising & Marketing- Professor, Not Disclosed by Recruiter ,10 - 12 yrs, Teaching| Educator| Counselor| Mentor| Trainer| Advisor,University Level,Pune,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Lecturer/Professor,73.8544541,18.521428,5173
133,c9253b93d839bd537fbb7f018f85a07c,2019-08-05 17:52:20 +0000, Medical Transcriber, Not Disclosed by Recruiter ,3 - 5 yrs, X - Ray| Medical Transcription| Ultrasound| CT Scan,Drug Regulatory Affairs/Documentation,Delhi,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Medical, Healthcare, Hospitals",Documentation/Medical Writing,77.2219388,28.6517178,6125
134,fa6ec7fd8efdef61219b84a40a5d4c65,2019-07-05 09:16:54 +0000, PHP Developer, Not Disclosed by Recruiter ,0 - 3 yrs, cms| javascript| wordpress| drupal| joomla| ajax| cakephp| zend| knowledge| xhtml,Programming & Design,"Noida,Noida/Greater Noida","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.33274829733952,28.54322285,5518
135,e7a4c8a2d291e2a702ede33ca16fc63d,2019-08-05 13:47:02 +0000, Business Development Manager, Not Disclosed by Recruiter ,1 - 2 yrs, Sales| Management| Sales management| Educational sales,Retail Sales,Noida,"Sales , Retail , Business Development","Education, Teaching, Training",Sales/Business Development Manager,77.3271074,28.5707841,5099
136,2bfe2371423f1ef103ca5c23cd7c0623,2019-08-05 03:31:38 +0000, Looking for a Job Change With a good package, Not Disclosed by Recruiter ,1 - 5 yrs, Outbound| Antivirus| Technical support| Technical Support Associate| process| Sales| Inbound calls| US shift| Comp,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,5809
137,bc3cc25a1ac25e7cf7da78d6ec9497c5,2019-07-05 17:44:32 +0000, Huge Requirement for Customer Care Executive with Fixed Salary, Not Disclosed by Recruiter ,0 - 2 yrs, Technical support| English| Comp| Customer Care Executive| Inbound calls| Antivirus| Issue| Software,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,4466
138,60548777d4e0aa6b74a290206e4c26f3,2019-08-04 22:04:14 +0000,Assistant Manager – BI&I (data Automation)," INR 6,50,000 - 12,00,000 PA.", 5 - 7 Years,C#|Application Development|Senior Level|MS SQL|Visual Basic|Power Bi|MSBI|SSIS|Recruitment|Data Integration,Admin/Maintenance/Security/Datawarehousing, Mumbai,"IT Software - Application Programming , Maintenance",Banking / Financial Services / Broking,IT/Networking-Manager,72.8773928,19.0759899,1565
139,267722bc8c2461e71b5a0d96866e49d6,2019-08-06 06:41:01 +0000, Field Sales Executive, Not Disclosed by Recruiter ,0 - 2 yrs, Escalation management| Field Sales Executive| Sales achievement| Training| Insurance sales,Retail Sales,Ghaziabad,"Sales , Retail , Business Development","Real Estate, Property",Sales Executive/Officer,77.45268496448504,28.7218316,3150
140,e81154104264543aa9493bce5a7863de,2019-07-05 04:00:20 +0000, Sr. Manager Sales Capability Building, Not Disclosed by Recruiter ,10 - 15 yrs, Team management| Salesforce| Usage| Sales| Skill development| Training| Productivity improvement| Training management| Sales budgeting| TSI,Sales Support,Kolkata,"Sales , Retail , Business Development","FMCG, Foods, Beverage",Sales Trainer,88.35769124388872,22.5414185,3702
141,8875b6d656948622298675e45663f271,2019-07-06 15:54:58 +0000, Service Ops Expert - Servc Del | Microland, Not Disclosed by Recruiter ,2 - 5 yrs, Networking| Unix| Change management| Scheduling| Publishing| Incident management| VMware| Problem management| Remedy| SIP,Voice,Mumbai,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),72.8773928,19.0759899,5079
142,9905be1c2aaa88adcfe784311169ca4a,2019-07-04 21:09:09 +0000, Regional Trainer - Skin for Wellness & Beauty Industry (only Females)," 5,00,000 - 10,00,000 PA. ",4 - 9 yrs, planning| training| training manager| trainer| faculty,Teachers,"Ahmedabad,Indore","Teaching , Education , Training , Counselling","Wellness , Fitness , Sports, Beauty",Trainer,75.8226156,22.7066324,6619
143,9fe78dda9eba0b3bd89dbce38b1fd7d8,2019-07-04 13:40:25 +0000, Sales Manager, Not Disclosed by Recruiter ,3 - 6 yrs, Sales| Billing| MS Office| Business reporting| Insurance sales| MIS preparation| Usage| Corporate| Networking| Retail,Retail Sales,Chandigarh,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager,76.7797143,30.7334421,4874
144,5d603574d2dc7d3ed5345008d49b6352,2019-07-05 00:50:57 +0000, Field Support Team-Supervisor, Not Disclosed by Recruiter ,4 - 5 yrs, customer support| support service| field support| team| management| supervisor| self motivated| continuous improvement| give| enthusiastic,Admin/Maintenance/Security/Datawarehousing,"Ahmedabad,Ahmedabad","IT Software - Application Programming , Maintenance",Other,Technical Support Engineer,72.5797068,23.0216238,5698
145,d30ed4a4376849592a01d57bd3f47dd6,2019-08-04 14:41:01 +0000, Sr. C# Developer, Not Disclosed by Recruiter ,1 - 6 yrs, Javascript| SQL| XML| server| css| technical| software| developing| HTML| tracking| database| web| Application development| net| programming| Ajax| development| DOM| solid| data integrity| Stored procedures| Reporting tools| application| applications,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,72.5797068,23.0216238,5162
146,0c1fcbd54a71a010e690482574a61657,2019-07-06 14:45:01 +0000, Sr Structural Engineer, Not Disclosed by Recruiter ,5 - 10 yrs, Senior Design Engineer| Engineering Design| SACS,Engineering Design,Mumbai,"Engineering Design , R&D","Strategy, Management Consulting Firms",Senior Design Engineer,72.8773928,19.0759899,4160
147,24e555349c2afc2c206c5a229fa3e8e5,2019-07-05 21:09:30 +0000, IT Security Head , Not Disclosed by Recruiter ,4 - 8 yrs, C| Python| Six Sigma| PMP| .NET| HTML| JavaScript| SQL| Oracle| assembly language| Real Time Operating Systems,Senior Management,Hyderabad,"IT Software - Network Administration , Security","IT-Software, Software Services",Head/VP/GM-Technology(IT)/CTO,78.4740613,17.360589,3495
148,b81733c2298ad2b24423979a6dde94ed,2019-07-06 14:30:21 +0000, Technical Support Executive, Not Disclosed by Recruiter ,2 - 5 yrs, Technical Support Executive| Electrical engineering,Voice,Pune,"ITES , BPO , KPO , LPO , Customer Service , Operations","Internet, Ecommerce",Associate/Senior Associate -(Technical),73.8544541,18.521428,5049
149,3c6f996f02fba18dfc5ff6a1087062c3,2019-08-06 02:54:52 +0000, Analyst - Business Intelligence, Not Disclosed by Recruiter ,1 - 3 yrs, Data analysis| Automation| Google Analytics| Excel| Analytical| Business intelligence| Analytics| Product marketing| SQL| Data extraction,System Design/Implementation/ERP/CRM,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Business Analyst,72.8773928,19.0759899,6346
150,87e6017ad6b2cb9f4f3f74d092697355,2019-08-04 14:29:40 +0000,Nokia WING Circuit Core - SMSC Engineer,Openings: 1, 5 - 10 Years,Detail Design|Juniper|SMSC Engineer|Routing|IP Networking|Network Elements|Network Troubleshooting|High Level Design|Data Center|Switching,Programming & Design,Noida,"IT Software - Network Administration , Security",Telecom / ISP,Software Developer,77.3271074,28.5707841,2040
151,bd2ebf9602b04f86eca56e5168d757fd,2019-07-04 18:43:26 +0000, Assistant Restaurant Manager / Restaurant Manager," 3,75,000 - 5,50,000 PA. ",5 - 7 yrs, assistant restaurant manager| restaurant| restaurant manager,Food & Beverage,Delhi NCR,"Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",Restaurant Manager,77.1212148,28.6882438,4142
152,842bac51349d7b0814f39dcbe4a242fa,2019-08-06 04:44:40 +0000, Digital / Web Artist, Not Disclosed by Recruiter ,0 - 3 yrs, layout| visualization| digital media| graphic design| html| illustration| tools| part time,Creative,"Mumbai,Mumbai","Design , Creative , User Experience","Advertising, PR, MR, Event Management",Graphic Designer,72.8773928,19.0759899,2409
153,4519841aad24104b180e0f824f9ebf91,2019-07-07 00:16:25 +0000, Business Development Manager, Not Disclosed by Recruiter ,2 - 7 yrs, selling| accounts| events| prospecting| business operations| ideas| coordinating| tracking| closing| maintaining,Senior Management,"Mumbai,Mumbai","Sales , Retail , Business Development","IT-Software, Software Services",Head/VP/GM/National Manager -Sales,72.8773928,19.0759899,5623
154,56fb66d087d507418efca9e631c668c3,2019-07-05 23:21:31 +0000, Web/ GUI Designer, Not Disclosed by Recruiter ,3 - 5 yrs, photoshop| illustrator| seo| jquery| fireworks| css3| gui| usability| development| static,Creative,Gurgaon,"Design , Creative , User Experience","IT-Software, Software Services",Web Designer,77.00270014657752,28.42826235,3031
155,6ed0df305e716b80e4f409a37803bf45,2019-07-05 10:50:32 +0000," Web Designer - Html, CSS, Bootstrap, Photoshop", Not Disclosed by Recruiter ,1 - 3 yrs, Photoshop| HTML| Wordpress| CSS3| bootstrap| Web technologies| html5| CSS,Programming & Design,Ahmedabad,"IT Software - eCommerce , Internet Technologies","Recruitment, Staffing",Graphic/Web Designer,72.5797068,23.0216238,5617
156,694fa3ab36d8ac71cb7d9f518aff1df0,2019-08-06 02:44:20 +0000, Python Developer, Not Disclosed by Recruiter ,1 - 3 yrs, Python,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer,80.270186,13.0836939,6417
157,939949e51ba173a27098cf565f9b3a00,2019-08-04 23:25:08 +0000, Web Designer, Not Disclosed by Recruiter ,4 - 5 yrs, server| multimedia| troubleshooting| graphics| audio| monitoring| javascript| jquery| user interface| css3,Programming & Design,Ahmedabad,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",Graphic/Web Designer,72.5797068,23.0216238,6991
158,8567c4bc8e0296c989923d77f2f3ec23,2019-07-06 23:48:47 +0000, AVP- FX MO, Not Disclosed by Recruiter ,8 - 10 yrs, Senior management| MIS reporting| Building| Training| Management| Risk| Vice President| Focus| Trade| Associate Vice President,Senior Management,Mumbai,"Financial Services , Banking , Investments , Insurance","Recruitment, Staffing",Head/VP/GM-Operations,72.8773928,19.0759899,2171
159,111dd4e447625179a1e4818b983b5fb4,2019-07-05 17:25:10 +0000, Cluster Sales Head - Tied Channel &amp; Affinity Alliances - Health Insura, Not Disclosed by Recruiter ,4 - 9 yrs, Sales Head| Tied Channel| Sales| Business Growth| Profitability| Business Operations| New Business| Alliances,Senior Management,"Delhi NCR,Mumbai,Pune,Ahmedabad,Nagpur,Nashik,Gujarat,Maharashtra","Sales , Retail , Business Development",Insurance,Head/VP/GM/National Manager -Sales,,,4449
160,ceb1c82250431b8381773864ba6bc148,2019-08-04 22:46:40 +0000, Head - Project Management, Not Disclosed by Recruiter ,15 - 20 yrs, Project Management,Senior Management,Delhi NCR,"Production , Manufacturing , Maintenance","Real Estate, Property",Head/VP/GM-Operations,77.1212148,28.6882438,1704
161,01d0b6db47f270a29fac91d28af8735f,2019-08-04 03:25:57 +0000, Walk- In For Development QA/ Regulatory Affairs, Not Disclosed by Recruiter ,4 - 8 yrs, QA| Life Sciences| development quality assurance| Life Cycle| Regulatory Affairs| DQA| QMS| Dmf,R&D,Hyderabad,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Pharma, Biotech, Clinical Research",Research Scientist,78.4740613,17.360589,6937
162,f3443b558e47406334c774f56971d0d2,2019-07-06 13:30:35 +0000, Manager Accounts-wazirpur-mba-finance-salary-35k(export House exp)," 3,50,000 - 4,75,000 PA. ",10 - 14 yrs, accounting| finance| financial reporting| statutory compliance| gst| vat,Accounts,Delhi NCR,"Accounts , Finance , Tax , Company Secretary , Audit",Iron and Steel,Accounts Manager,77.1212148,28.6882438,2770
163,80825184b81db0c6699853a78ddb858d,2019-07-06 15:59:48 +0000, Team Leader- Head Digital Prtnrshp & BD, Not Disclosed by Recruiter ,8 - 12 yrs, Data analysis| Consumer research| Management| Head Business Development,Retail Sales,Mumbai,"Sales , Retail , Business Development","Construction, Engineering, Cement, Metals",Sales/Business Development Manager,72.8773928,19.0759899,6205
164,50e254eccb4d970cc6da73775a5ca396,2019-07-04 17:16:02 +0000, DWH Tester - Manual Testing, Not Disclosed by Recruiter ,4 - 6 yrs, Testing| Quality| Manual Testing| ETL| BI| DW| Datawarehouse Testing,Programming & Design,"Delhi NCR,Gurgaon",IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer,77.10436033398548,28.42208445,1918
165,19af66de5adc06a65b928744f745fa6d,2019-08-05 21:31:21 +0000, Quality Assurance Engineer, Not Disclosed by Recruiter ,3 - 5 yrs, assembly language| Six Sigma| PMP| C| JavaScript| .NET| HTML| Oracle| Python| SQL,QA/Testing/Documentation,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Quality Assurance/Quality Control Executive,78.4740613,17.360589,6652
166,84a244529efa607e8fc8f059a997d3f8,2019-08-06 05:41:14 +0000, Technical / Functional Skills, Not Disclosed by Recruiter ,4 - 9 yrs, Product management| Business process| Linkedin| Automation| CV| Email| GIT| Technical| SDLC| Ideas,Institutional Sales,Mumbai,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer,72.8773928,19.0759899,5227
167,8c2974df707003147a6f878c3dcbda23,2019-08-06 05:27:10 +0000, Software Development / Software Engineer, Not Disclosed by Recruiter ,2 - 4 yrs, ajax| javascript| php| erp| website| development| software development| module| mca| application development| application| web| programming,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.590082,12.9767936,5554
168,9bdf33e674652004b5a340ed92f38acb,2019-08-05 19:31:24 +0000,, Not disclosed ,vide,vide,,,,,,11.0480288,46.3144754,6449
169,b5de0456abf24bd2097a24b45bc3c01e,2019-07-04 20:28:34 +0000, Inbound Phone Banking Voice Process - Leading Bank - Noida," 2,00,000 - 2,50,000 PA. ",0 - 2 yrs, customer service| customer care| team| communication| bpo| call center| inbound| voice| backend| non voice| telecalling| cse| cro| cce| data entry| back office| voice process| domestic bpo| fresher| trainee| Telemarketing| Outbound| sales| hardware| networking,Voice,Noida,"ITES , BPO , KPO , LPO , Customer Service , Operations","Fresher, Trainee, Entry Level",Associate/Senior Associate -(NonTechnical),77.3271074,28.5707841,6440
170,d3691d2b4861d997070ce6d3e6b9fd42,2019-07-05 01:58:34 +0000,Java Enterprise Edition, Not Disclosed by Recruiter, 2 - 4 Years,Oracle|Core Java|Business process|Outsourcing|Operations|spring integration|J2Ee|Spring framework|JEE|Manager Technology,Programming & Design, Mumbai,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Software Developer,72.8773928,19.0759899,1954
171,fd84308f3e4cbbd995d363482d012545,2019-07-06 14:09:42 +0000, Associate Clinical Data Processor, Not Disclosed by Recruiter ,0 - 1 yrs, MS Office| Data entry,Voice,Mumbai,"ITES , BPO , KPO , LPO , Customer Service , Operations","Strategy, Management Consulting Firms",Associate/Senior Associate -(NonTechnical),72.8773928,19.0759899,5541
172,ac2f96423aa3fc9c8d894e65351147ed,2019-08-04 19:46:57 +0000,," INR 1,50,000 - 3,00,000 PA. ",vide,Sales|Counter|Sales|Sales|Sales|Sales|Counter|Sales|Sales|Sales|Counter|Sales|Sales|Counter|Sales|Sales|Sales|Sales|Sales|Counter|Sales|Sales|Sales|Sales|Counter|Sales|Sales|Sales|Sales|Sales|Sales|Counter|Sales|Sales|Sales|Sales|Sales|Sales|Sales|Sales|Sales|Sales|Counter|Sales,,,,,,11.0480288,46.3144754,4015
173,ca5862cd92ca0e808eb0a09bfceab9f8,2019-07-07 01:21:09 +0000, CRM, Not Disclosed by Recruiter ,1 - 2 yrs, Customer relationship| Automobile| Proposal preparation| CRM strategy| Architecture| Database| Testing,Corporate Sales,Bengaluru,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager,77.590082,12.9767936,5386
174,47e3579c0e537f8b6cbd3239ce6960a4,2019-08-04 23:24:20 +0000, Magento Developer, Not Disclosed by Recruiter ,2 - 7 yrs, Unix| Version control| Prototype| XML| MySQL| PHP| JSON| MVC| Ajax| CSS3,Programming & Design,Ahmedabad,IT Software - System Programming,"BPO, Call Centre, ITeS",Software Developer,72.5797068,23.0216238,1965
175,e7b97d53191e800845fd875d66a8ce8e,2019-07-04 07:58:02 +0000, Merchandiser," 2,00,000 - 6,50,000 PA. ",2 - 7 yrs, Merchandising| Buyer Activities| Follow Ups| Vendor| purchase| vendor development| tracking,Production/Merchandising/Business Development,"Thane,Mumbai,Navi Mumbai","Export , Import , Merchandising","Textiles, Garments, Accessories",Merchandiser,73.0198537,19.0308262,4456
176,cc2ae9109d46780ec4dc058756f497bd,2019-08-06 03:04:41 +0000, SIEM Analyst, Not Disclosed by Recruiter ,2 - 5 yrs,vide,Admin/Maintenance/Security/Datawarehousing,"Hyderabad,Bengaluru","IT Software - Network Administration , Security","Recruitment, Staffing",System Security,77.6370384,13.023331,5150
177,79a2c4789b423d4495634440db867fe6,2019-07-05 02:31:34 +0000, Hiring ll Azure Devops and Management Lead ll Hyderabad," 12,00,000 - 20,00,000 PA. ",6 - 11 yrs, C#| Azure| Powershell| Script Writing| API| Debugging| Devops| Application Integration,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead,78.4740613,17.360589,2275
178,1119cda4d9cb8c899770189de4afa784,2019-07-06 07:46:15 +0000, Senior Faculty - Information Design, INR Pay in Level-12 (Rs 78800-209200) of the Pay Matrix plus admissible allowances ,15 - 20 yrs,vide,,Bengaluru,"Teaching , Education , Training , Counselling","Education, Teaching, Training",,77.590082,12.9767936,6053
179,7bea1b20d9a48f95938cfef41cd0a58a,2019-07-05 17:08:34 +0000, computer operator, Not Disclosed by Recruiter ,1 - 3 yrs, Computer Operator| MS Office| Software services| Comm| Typing speed| WHO| Software| level,,"Gurgaon,Noida","Executive Assistant , Front Office , Data Entry","IT-Software, Software Services",Stenographer/Data Entry Operator,77.00270014657752,28.42826235,1567
180,3276a63edb971d4355442bbe6caef992,2019-08-04 12:07:14 +0000, Operation Executive, Not Disclosed by Recruiter ,2 - 3 yrs, operations management| mobilization| Resource Mobilization| general management| interview| Recruitment,Administration/Facility Management,Delhi NCR,"HR , Recruitment , Administration , IR","Recruitment, Staffing",Executive/ Sr Executive - Administration,77.1212148,28.6882438,6411
181,d5668c952559f50d567d85afb25e5f8b,2019-08-04 04:19:18 +0000, Customer Support Executive, Not Disclosed by Recruiter ,0 - 1 yrs, Customer Support Executive| Customer service| Business Executive| process,Voice,Chandigarh,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),76.7797143,30.7334421,6307
182,77ac7ec4dde0c49093d85119cbbf532a,2019-08-05 13:58:26 +0000, Corporate-Day Care Manager.," 2,50,000 - 3,00,000 PA. ",2 - 4 yrs, Staff Training| Day Care| Recruitment,Teachers,Pune,"Teaching , Education , Training , Counselling","Education, Teaching, Training",DaycareTeacher / Incharge / Attendant,73.8544541,18.521428,5736
183,0f5318b9bb6eb7b8bf68ccaf4aa3224c,2019-08-05 00:18:03 +0000, Hiring going on for .US Inbound Tech Support/ Sales, Not Disclosed by Recruiter ,1 - 6 yrs, process| Spot| Technical support| Night shift| International BPO,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),88.35769124388872,22.5414185,5197
184,345b1f836663d8597443de9dfeee3cfd,2019-07-05 06:50:49 +0000,Deputy Manager- Performance/digital Marketing," INR 6,00,000 - 12,00,000 PA.", 4 - 9 Years,digital marketing|email marketing|adwords|display advertising|digital campaigns|google analytics|sem|seo,Online/Digital Marketing, Delhi NCR,"Marketing , Advertising , MR , PR , Media Planning",Education / Teaching / Training,Social Media Marketing Manager,77.1212148,28.6882438,3419
185,98d92688d994652529345538c3ee8855,2019-07-06 16:49:31 +0000," Technical Lead -(VoIP,Cisco Call Manager)", Not Disclosed by Recruiter ,2 - 7 yrs, java| cisco call manager| visa| j2ee| sip| offshore| communication skills,Programming & Design,"Bengaluru,Bengaluru / Bangalore",IT Software - Telecom Software,"IT-Software, Software Services",Team Lead/Technical Lead,77.590082,12.9767936,6134
186,038c093b6792b0e18e0bef840ecfe1fc,2019-08-05 10:21:14 +0000,, Not disclosed ,vide,vide,,,,,,11.0480288,46.3144754,4662
187,83ab763f56bc1791f65bde08440a6239,2019-07-04 02:33:16 +0000, Relationship Manager," 4,75,000 - 6,00,000 PA. ",3 - 8 yrs, Sales| Business Development| Change Management| Mobile| mobiles| handset| mobile handset| Marketing| Relationship Management| Distribution Management| channel management| dealer management| Retailer,Channel Sales,Chandigarh,"Sales , Retail , Business Development","Consumer Electronics, Appliances, Durables",Sales / BD Manager,76.7797143,30.7334421,2897
188,fc5d6210e71c4e4cb1aa21c1f353f6a6,2019-07-04 12:07:42 +0000," Technician, Technical Support", Not Disclosed by Recruiter ,0 - 4 yrs, International Call Center| Technical Support| Maintenance| Communication Skills| PC Hardware| Technician Activities| Social Media| Analytical Ability| Soft Skills| Customer Satisfaction,Admin/Maintenance/Security/Datawarehousing,Gurgaon,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Support Engineer,77.00270014657752,28.42826235,5174
189,d1619faeedff5d95a85fd2b89f25a087,2019-08-05 05:19:56 +0000, Graphic Designer, Not Disclosed by Recruiter ,2 - 4 yrs, Illustrator| Corel Draw| Photoshop,Creative,Gurgaon,"Design , Creative , User Experience","Education, Teaching, Training",Graphic Designer,77.00270014657752,28.42826235,3523
190,b24c814473bc2c7fd4ebd265a022f3cf,2019-08-05 03:41:44 +0000, Consultant, Not Disclosed by Recruiter ,2 - 5 yrs, Manual testing| Informatica| microsoft| Process automation| System testing| PDF| Artificial Intelligence| Regression testing| Silicon| Analytics,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Testing Engineer,77.3271074,28.5707841,5116
191,f5f9928ffa863fc4e302e3eeb5060839,2019-07-05 14:20:50 +0000, Immediate Requirement for Fusion Technical Lead Developer, Not Disclosed by Recruiter ,10 - 16 yrs, Technical Architecture| Fusion| Oracle Fusion,Programming & Design,"Delhi NCR,Mumbai,Bengaluru","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead,121.0977529,14.6719732,1571
192,a239d4196099c62db9128a60a7d207bc,2019-08-05 02:30:09 +0000, Layout Designer / Web Designer, Not Disclosed by Recruiter ,1 - 5 yrs, Layout design| Corel Draw| Web designing| Photoshop,Programming & Design,Ahmedabad,IT Software - Other,"Recruitment, Staffing",Graphic/Web Designer,72.5797068,23.0216238,4452
193,fdc8b6bd43874861e73ca4606cba043f,2019-08-04 10:24:55 +0000, International BPO- Mahindra- Meru- TATA SKY- Paddle Point-pepperfry-hc," 2,00,000 - 4,50,000 PA. ",0 - 4 yrs, Bpo Voice| Voice Process| International BPO,Voice,"Mumbai,Mumbai Suburbs,Navi Mumbai,Thane,Vasai","ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),,,6576
194,5bdd9a537ff83c47205bd7508beb878e,2019-07-04 12:31:23 +0000, Asp.net with Angular JS & Html5 - Hyderabad, Best in Industry Standards ,5 - 7 yrs, HTML5| ASP,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,78.4740613,17.360589,5816
195,af0507f3a6aeafbf9964ebbe8674eb08,2019-08-05 12:10:25 +0000, Sales Manager Product and Portfolio, Not Disclosed by Recruiter ,5 - 10 yrs, Product training| Sales| Relationship| Banking| Recruitment,Retail Sales,Hyderabad,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales/Business Development Manager,78.4740613,17.360589,5244
196,70babb34b13567031c6e93653dd3f611,2019-07-07 01:19:30 +0000, Key Accounts Manager, Not Disclosed by Recruiter ,6 - 11 yrs, Customer profitability| Receivable management| Education| Relationship building| Transportation| Service| Monitoring| Key accounts,Corporate Sales,Mumbai,"Sales , Retail , Business Development","Recruitment, Staffing",Client Servicing/Key Account Manager,72.8773928,19.0759899,4830
197,01ae220b6cb7f40be3f327862ea1b377,2019-08-05 23:26:02 +0000, Store Head-leading Manufacturing Company," 9,00,000 - 10,00,000 PA. ",10 - 15 yrs, Stores| warehouse| Logistics,Logistics,Bengaluru,Purchase / Logistics / Supply Chain,"Automobile, Auto Anciliary, Auto Components",Logistics Manager,77.590082,12.9767936,5436
198,2f7fbd3de23f20fdc6ca2c2adeb35e6c,2019-08-05 12:25:39 +0000, BPO Inbound Voice Tech Process - Customer Service Inbound Voice - Appl, Not Disclosed by Recruiter ,2 - 6 yrs, BPO| Outbound| English| Email| Inbound calls| Customer service| Troubleshooting| Technical support| Recruitment| Comp,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,2415
199,794e6cda82f57eb8c38085c358c19ca2,2019-08-06 09:05:07 +0000, Java Software Engineer, Not Disclosed by Recruiter ,1 - 5 yrs, Linux| Agile| Python| Computer science| Coding| Fixed income| Machine learning| Asset management| JIRA| Financial services,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Software Developer,77.590082,12.9767936,3812
200,7d9d7ed97f4daddcd833fe46af3d2ab3,2019-08-04 04:19:12 +0000, Admin Executive, Not Disclosed by Recruiter ,2 - 5 yrs, English| MS Office| admin executive| Billing| Stock inventory| Writing| Office management| Management| Business Executive| Application,Administration/Facility Management,Chandigarh,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Executive/ Sr Executive - Administration,76.7797143,30.7334421,3055
201,3fba94e3ebe637b36679558040348c47,2019-08-04 12:29:28 +0000, Agm Finance for Automobile Company in Kolkata . Salary:7 Lpa, Not Disclosed by Recruiter ,12 - 17 yrs, Credit Officers| Risk Management| Administration| Report Generation| Analysts| analytical skills,Senior Management,Kolkata,"Accounts , Finance , Tax , Company Secretary , Audit","Recruitment, Staffing",Head/VP/GM-Finance/Audit,88.35769124388872,22.5414185,1789
